regime,ema_state,ema_slope,swing,rsi_state,stoch_state,atr_state,vwap_state,direction,params,n_IS,wins,wr_IS,exp_R_IS,n_OOS,wr_OOS,exp_R_OOS
range,1,1,0,strong,strong,neutral,1,LONG,EMA21_RSI14_SK21SS5SD5_ATR21,23,14,0.6087,0.8261,6.0,0.3333,-0.0
bull,-1,-1,0,weak,strong,expansion,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR14,23,14,0.6087,0.8261,5.0,0.6,0.8
bull,1,1,1,weak,weak,neutral,1,LONG,EMA100_RSI14_SK21SS5SD5_ATR14,23,14,0.6087,0.8261,2.0,1.0,2.0
range,1,1,0,strong,strong,neutral,1,LONG,EMA50_RSI14_SK21SS5SD5_ATR21,23,14,0.6087,0.8261,4.0,0.5,0.5
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR7,23,14,0.6087,0.8261,4.0,0.5,0.5
bear,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,23,14,0.6087,0.8261,4.0,0.5,0.5
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK21SS5SD5_ATR21,23,14,0.6087,0.8261,11.0,0.7273,1.1818
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI21_SK14SS3SD3_ATR21,23,14,0.6087,0.8261,3.0,0.0,-1.0
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR7,23,14,0.6087,0.8261,3.0,0.6667,1.0
bull,1,1,1,strong,strong,compression,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR7,23,14,0.6087,0.8261,1.0,1.0,2.0
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR21,23,14,0.6087,0.8261,13.0,0.4615,0.3846
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR14,23,14,0.6087,0.8261,8.0,0.625,0.875
bull,1,1,1,weak,weak,neutral,1,LONG,EMA100_RSI14_SK21SS5SD5_ATR21,23,14,0.6087,0.8261,3.0,0.6667,1.0
bear,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,23,14,0.6087,0.8261,14.0,0.8571,1.5714
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,51,31,0.6078,0.8235,8.0,0.375,0.125
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR7,51,31,0.6078,0.8235,4.0,0.5,0.5
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR7,79,48,0.6076,0.8228,15.0,0.4667,0.4
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR21,163,99,0.6074,0.8221,39.0,0.5897,0.7692
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR14,56,34,0.6071,0.8214,17.0,0.7647,1.2941
bear,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR14,28,17,0.6071,0.8214,13.0,0.6154,0.8462
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,140,85,0.6071,0.8214,19.0,0.5263,0.5789
bull,1,1,1,strong,weak,expansion,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR7,28,17,0.6071,0.8214,3.0,1.0,2.0
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR7,28,17,0.6071,0.8214,4.0,0.5,0.5
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,28,17,0.6071,0.8214,9.0,0.2222,-0.3333
bull,1,1,1,strong,weak,expansion,1,LONG,EMA100_RSI14_SK5SS3SD3_ATR7,28,17,0.6071,0.8214,3.0,1.0,2.0
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR14,28,17,0.6071,0.8214,13.0,0.3077,-0.0769
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR21,28,17,0.6071,0.8214,15.0,0.3333,-0.0
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR21,28,17,0.6071,0.8214,6.0,0.5,0.5
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI14_SK5SS3SD3_ATR14,28,17,0.6071,0.8214,2.0,0.5,0.5
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR7,28,17,0.6071,0.8214,2.0,0.5,0.5
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA200_RSI14_SK21SS5SD5_ATR14,56,34,0.6071,0.8214,10.0,0.6,0.8
bull,1,1,1,strong,weak,expansion,1,LONG,EMA200_RSI14_SK5SS3SD3_ATR7,28,17,0.6071,0.8214,4.0,1.0,2.0
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI14_SK5SS3SD3_ATR21,28,17,0.6071,0.8214,3.0,0.3333,-0.0
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI14_SK14SS3SD3_ATR7,56,34,0.6071,0.8214,6.0,0.5,0.5
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR21,84,51,0.6071,0.8214,16.0,0.625,0.875
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,28,17,0.6071,0.8214,8.0,0.5,0.5
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR14,84,51,0.6071,0.8214,14.0,0.4286,0.2857
bear,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR21,28,17,0.6071,0.8214,14.0,0.6429,0.9286
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,28,17,0.6071,0.8214,4.0,0.5,0.5
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,117,71,0.6068,0.8205,19.0,0.3684,0.1053
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI7_SK21SS5SD5_ATR21,117,71,0.6068,0.8205,20.0,0.65,0.95
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR7,89,54,0.6067,0.8202,26.0,0.6154,0.8462
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR21,61,37,0.6066,0.8197,8.0,0.5,0.5
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR14,127,77,0.6063,0.8189,20.0,0.65,0.95
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR21,33,20,0.6061,0.8182,10.0,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,33,20,0.6061,0.8182,7.0,0.4286,0.2857
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR21,66,40,0.6061,0.8182,13.0,0.6154,0.8462
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR14,66,40,0.6061,0.8182,17.0,0.7059,1.1176
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,33,20,0.6061,0.8182,6.0,0.5,0.5
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR14,33,20,0.6061,0.8182,3.0,1.0,2.0
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR21,33,20,0.6061,0.8182,7.0,0.7143,1.1429
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,33,20,0.6061,0.8182,7.0,0.5714,0.7143
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR21,33,20,0.6061,0.8182,9.0,0.5556,0.6667
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR7,109,66,0.6055,0.8165,16.0,0.6875,1.0625
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR14,38,23,0.6053,0.8158,5.0,0.6,0.8
bear,1,1,0,strong,weak,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR7,38,23,0.6053,0.8158,12.0,0.5,0.5
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,38,23,0.6053,0.8158,8.0,0.5,0.5
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,38,23,0.6053,0.8158,6.0,0.5,0.5
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR7,38,23,0.6053,0.8158,10.0,0.7,1.1
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR21,119,72,0.605,0.8151,32.0,0.5938,0.7812
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,81,49,0.6049,0.8148,19.0,0.5789,0.7368
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR7,124,75,0.6048,0.8145,37.0,0.6486,0.9459
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA100_RSI7_SK21SS5SD5_ATR7,43,26,0.6047,0.814,8.0,0.25,-0.25
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR7,43,26,0.6047,0.814,11.0,0.3636,0.0909
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,43,26,0.6047,0.814,11.0,0.5455,0.6364
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR7,91,55,0.6044,0.8132,25.0,0.56,0.68
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR14,48,29,0.6042,0.8125,7.0,0.4286,0.2857
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,96,58,0.6042,0.8125,28.0,0.5714,0.7143
bull,1,1,0,weak,weak,expansion,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,48,29,0.6042,0.8125,9.0,0.4444,0.3333
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR7,53,32,0.6038,0.8113,21.0,0.619,0.8571
bull,1,1,0,weak,strong,neutral,1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR21,58,35,0.6034,0.8103,9.0,0.8889,1.6667
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR21,58,35,0.6034,0.8103,13.0,0.6154,0.8462
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,78,47,0.6026,0.8077,20.0,0.6,0.8
bull,1,1,1,strong,strong,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR14,161,97,0.6025,0.8075,25.0,0.56,0.68
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR7,93,56,0.6022,0.8065,31.0,0.6452,0.9355
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR7,93,56,0.6022,0.8065,22.0,0.6818,1.0455
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,103,62,0.6019,0.8058,15.0,0.4,0.2
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR21,108,65,0.6019,0.8056,31.0,0.5161,0.5484
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR21,113,68,0.6018,0.8053,34.0,0.5294,0.5882
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR21,133,80,0.6015,0.8045,21.0,0.6667,1.0
bull,1,1,1,strong,weak,expansion,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR14,20,12,0.6,0.8,2.0,1.0,2.0
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR21,50,30,0.6,0.8,10.0,0.7,1.1
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,25,15,0.6,0.8,5.0,0.4,0.2
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR14,20,12,0.6,0.8,4.0,0.25,-0.25
bull,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,20,12,0.6,0.8,11.0,0.6364,0.9091
bull,1,1,1,strong,weak,expansion,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,20,12,0.6,0.8,2.0,1.0,2.0
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,30,18,0.6,0.8,7.0,0.5714,0.7143
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR7,25,15,0.6,0.8,3.0,0.3333,-0.0
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,40,24,0.6,0.8,5.0,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,20,12,0.6,0.8,5.0,0.6,0.8
bear,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR14,20,12,0.6,0.8,7.0,0.7143,1.1429
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR14,20,12,0.6,0.8,8.0,0.125,-0.625
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR14,55,33,0.6,0.8,4.0,0.5,0.5
bull,1,1,1,strong,weak,expansion,1,LONG,EMA200_RSI14_SK5SS3SD3_ATR14,20,12,0.6,0.8,2.0,1.0,2.0
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR14,35,21,0.6,0.8,10.0,0.5,0.5
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,55,33,0.6,0.8,18.0,0.5556,0.6667
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,30,18,0.6,0.8,3.0,0.0,-1.0
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR7,25,15,0.6,0.8,2.0,0.5,0.5
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,25,15,0.6,0.8,6.0,0.3333,-0.0
bull,1,1,1,strong,weak,expansion,1,LONG,EMA50_RSI21_SK14SS3SD3_ATR7,20,12,0.6,0.8,4.0,0.75,1.25
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,60,36,0.6,0.8,19.0,0.5263,0.5789
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI21_SK5SS3SD3_ATR14,30,18,0.6,0.8,3.0,0.6667,1.0
bear,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,30,18,0.6,0.8,12.0,0.5833,0.75
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA100_RSI7_SK21SS5SD5_ATR14,45,27,0.6,0.8,8.0,0.625,0.875
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR14,20,12,0.6,0.8,9.0,0.2222,-0.3333
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR14,25,15,0.6,0.8,5.0,0.6,0.8
bear,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR21,20,12,0.6,0.8,9.0,0.3333,-0.0
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,55,33,0.6,0.8,5.0,0.4,0.2
bear,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR14,20,12,0.6,0.8,7.0,0.7143,1.1429
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,35,21,0.6,0.8,9.0,0.3333,-0.0
bear,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR14,20,12,0.6,0.8,7.0,0.2857,-0.1429
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR7,30,18,0.6,0.8,2.0,1.0,2.0
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR14,20,12,0.6,0.8,3.0,0.6667,1.0
bull,1,1,-1,weak,strong,expansion,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,25,15,0.6,0.8,5.0,0.8,1.4
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI14_SK21SS5SD5_ATR7,40,24,0.6,0.8,8.0,0.75,1.25
bull,1,1,1,strong,weak,expansion,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR14,20,12,0.6,0.8,3.0,0.6667,1.0
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI14_SK21SS5SD5_ATR14,45,27,0.6,0.8,9.0,0.6667,1.0
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR21,25,15,0.6,0.8,8.0,0.5,0.5
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI21_SK21SS5SD5_ATR7,25,15,0.6,0.8,15.0,0.4667,0.4
bull,1,1,1,weak,weak,neutral,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR21,20,12,0.6,0.8,3.0,0.6667,1.0
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR14,40,24,0.6,0.8,13.0,0.3846,0.1538
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR7,45,27,0.6,0.8,12.0,0.3333,-0.0
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR7,30,18,0.6,0.8,7.0,0.5714,0.7143
bull,1,1,1,strong,strong,compression,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR7,20,12,0.6,0.8,1.0,1.0,2.0
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,40,24,0.6,0.8,7.0,0.4286,0.2857
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,45,27,0.6,0.8,14.0,0.6429,0.9286
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA100_RSI14_SK14SS3SD3_ATR21,30,18,0.6,0.8,3.0,0.0,-1.0
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR21,35,21,0.6,0.8,9.0,0.7778,1.3333
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI7_SK5SS3SD3_ATR7,30,18,0.6,0.8,3.0,0.6667,1.0
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,30,18,0.6,0.8,9.0,0.6667,1.0
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,20,12,0.6,0.8,11.0,0.3636,0.0909
bear,1,1,0,weak,weak,neutral,1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,20,12,0.6,0.8,4.0,0.75,1.25
bear,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR14,20,12,0.6,0.8,13.0,0.4615,0.3846
bear,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,25,15,0.6,0.8,4.0,0.5,0.5
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR7,25,15,0.6,0.8,7.0,0.7143,1.1429
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR21,45,27,0.6,0.8,11.0,0.7273,1.1818
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR14,20,12,0.6,0.8,6.0,0.3333,-0.0
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,20,12,0.6,0.8,3.0,0.6667,1.0
bull,1,1,1,strong,weak,expansion,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR7,20,12,0.6,0.8,3.0,1.0,2.0
bear,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR14,20,12,0.6,0.8,8.0,0.375,0.125
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR21,25,15,0.6,0.8,16.0,0.5,0.5
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR14,30,18,0.6,0.8,6.0,0.6667,1.0
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR7,25,15,0.6,0.8,6.0,0.5,0.5
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR7,20,12,0.6,0.8,1.0,1.0,2.0
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR21,20,12,0.6,0.8,13.0,0.3846,0.1538
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR21,40,24,0.6,0.8,13.0,0.3846,0.1538
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,30,18,0.6,0.8,4.0,0.5,0.5
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,25,15,0.6,0.8,5.0,0.4,0.2
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR7,20,12,0.6,0.8,10.0,0.4,0.2
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA50_RSI14_SK14SS3SD3_ATR21,35,21,0.6,0.8,8.0,0.25,-0.25
bear,1,1,0,strong,strong,expansion,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,20,12,0.6,0.8,12.0,0.1667,-0.5
bear,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR21,45,27,0.6,0.8,13.0,0.5385,0.6154
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,30,18,0.6,0.8,11.0,0.4545,0.3636
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR21,150,90,0.6,0.8,38.0,0.5789,0.7368
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR7,20,12,0.6,0.8,7.0,0.5714,0.7143
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR7,85,51,0.6,0.8,21.0,0.6667,1.0
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA200_RSI14_SK21SS5SD5_ATR7,50,30,0.6,0.8,8.0,0.75,1.25
bull,1,1,0,weak,strong,neutral,1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR14,60,36,0.6,0.8,10.0,0.9,1.7
bull,1,1,1,weak,weak,neutral,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR14,20,12,0.6,0.8,2.0,1.0,2.0
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR7,25,15,0.6,0.8,13.0,0.2308,-0.3077
bull,1,1,1,strong,strong,compression,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR7,25,15,0.6,0.8,2.0,1.0,2.0
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR14,30,18,0.6,0.8,6.0,0.6667,1.0
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR14,20,12,0.6,0.8,3.0,0.6667,1.0
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,25,15,0.6,0.8,11.0,0.6364,0.9091
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR7,30,18,0.6,0.8,11.0,0.2727,-0.1818
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR14,55,33,0.6,0.8,31.0,0.5484,0.6452
bull,1,1,1,strong,strong,neutral,1,LONG,EMA50_RSI21_SK5SS3SD3_ATR14,152,91,0.5987,0.7961,24.0,0.5417,0.625
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,87,52,0.5977,0.7931,12.0,0.4167,0.25
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,87,52,0.5977,0.7931,26.0,0.5769,0.7308
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA50_RSI7_SK14SS3SD3_ATR14,82,49,0.5976,0.7927,9.0,0.4444,0.3333
bull,1,1,1,strong,strong,neutral,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR14,159,95,0.5975,0.7925,23.0,0.4783,0.4348
bull,1,1,1,strong,strong,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR14,139,83,0.5971,0.7914,23.0,0.3913,0.1739
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR21,62,37,0.5968,0.7903,17.0,0.7647,1.2941
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR14,62,37,0.5968,0.7903,16.0,0.6875,1.0625
bull,1,1,1,strong,strong,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR21,171,102,0.5965,0.7895,27.0,0.5926,0.7778
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,109,65,0.5963,0.789,17.0,0.4118,0.2353
