regime,ema_state,ema_slope,swing,rsi_state,stoch_state,atr_state,vwap_state,direction,params,n,wins,wr,exp_R
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR14,35,26,0.7429,1.2286
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK21SS5SD5_ATR7,70,52,0.7429,1.2286
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR7,35,26,0.7429,1.2286
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR21,31,23,0.7419,1.2258
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,31,23,0.7419,1.2258
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR14,31,23,0.7419,1.2258
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,31,23,0.7419,1.2258
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,62,46,0.7419,1.2258
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR21,31,23,0.7419,1.2258
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,31,23,0.7419,1.2258
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR7,27,20,0.7407,1.2222
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,27,20,0.7407,1.2222
bear,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI21_SK21SS5SD5_ATR14,27,20,0.7407,1.2222
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR21,27,20,0.7407,1.2222
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK21SS5SD5_ATR14,27,20,0.7407,1.2222
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR7,23,17,0.7391,1.2174
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR7,23,17,0.7391,1.2174
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR21,23,17,0.7391,1.2174
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,23,17,0.7391,1.2174
bull,1,1,0,oversold,weak,expansion,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,23,17,0.7391,1.2174
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,42,31,0.7381,1.2143
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,42,31,0.7381,1.2143
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR14,61,45,0.7377,1.2131
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,72,53,0.7361,1.2083
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR7,72,53,0.7361,1.2083
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR14,87,64,0.7356,1.2069
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR21,34,25,0.7353,1.2059
bear,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI21_SK21SS5SD5_ATR21,30,22,0.7333,1.2
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,30,22,0.7333,1.2
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,30,22,0.7333,1.2
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,30,22,0.7333,1.2
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR14,41,30,0.7317,1.1951
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR21,41,30,0.7317,1.1951
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,41,30,0.7317,1.1951
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,26,19,0.7308,1.1923
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,26,19,0.7308,1.1923
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,26,19,0.7308,1.1923
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR7,26,19,0.7308,1.1923
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR7,26,19,0.7308,1.1923
bull,-1,-1,0,oversold,weak,expansion,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,26,19,0.7308,1.1923
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,63,46,0.7302,1.1905
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK21SS5SD5_ATR21,37,27,0.7297,1.1892
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,59,43,0.7288,1.1864
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR7,70,51,0.7286,1.1857
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR21,81,59,0.7284,1.1852
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,33,24,0.7273,1.1818
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR14,33,24,0.7273,1.1818
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR21,22,16,0.7273,1.1818
bull,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR21,22,16,0.7273,1.1818
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,22,16,0.7273,1.1818
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,44,32,0.7273,1.1818
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR21,33,24,0.7273,1.1818
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,22,16,0.7273,1.1818
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA21_RSI14_SK21SS5SD5_ATR7,22,16,0.7273,1.1818
bull,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR14,22,16,0.7273,1.1818
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR14,44,32,0.7273,1.1818
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI21_SK21SS5SD5_ATR21,22,16,0.7273,1.1818
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI7_SK14SS3SD3_ATR7,22,16,0.7273,1.1818
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,33,24,0.7273,1.1818
bull,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,22,16,0.7273,1.1818
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR21,22,16,0.7273,1.1818
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR7,33,24,0.7273,1.1818
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR14,22,16,0.7273,1.1818
bear,-1,-1,0,overbought,overbought,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR21,22,16,0.7273,1.1818
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,55,40,0.7273,1.1818
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI14_SK14SS3SD3_ATR7,22,16,0.7273,1.1818
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK21SS5SD5_ATR21,22,16,0.7273,1.1818
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR21,33,24,0.7273,1.1818
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR14,33,24,0.7273,1.1818
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR14,33,24,0.7273,1.1818
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR21,62,45,0.7258,1.1774
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR7,62,45,0.7258,1.1774
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR7,51,37,0.7255,1.1765
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR21,51,37,0.7255,1.1765
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,91,66,0.7253,1.1758
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,91,66,0.7253,1.1758
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR14,91,66,0.7253,1.1758
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,40,29,0.725,1.175
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,69,50,0.7246,1.1739
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR14,29,21,0.7241,1.1724
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,29,21,0.7241,1.1724
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR14,29,21,0.7241,1.1724
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,47,34,0.7234,1.1702
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,47,34,0.7234,1.1702
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR14,61,44,0.7213,1.1639
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,25,18,0.72,1.16
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK21SS5SD5_ATR21,25,18,0.72,1.16
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,25,18,0.72,1.16
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR7,25,18,0.72,1.16
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,25,18,0.72,1.16
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,100,72,0.72,1.16
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,57,41,0.7193,1.1579
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR7,89,64,0.7191,1.1573
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,32,23,0.7188,1.1562
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK21SS5SD5_ATR14,39,28,0.7179,1.1538
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,39,28,0.7179,1.1538
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR21,39,28,0.7179,1.1538
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR21,39,28,0.7179,1.1538
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR21,39,28,0.7179,1.1538
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR21,39,28,0.7179,1.1538
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR14,39,28,0.7179,1.1538
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR21,46,33,0.7174,1.1522
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR14,113,81,0.7168,1.1504
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR14,109,78,0.7156,1.1468
bear,-1,-1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK21SS5SD5_ATR21,21,15,0.7143,1.1429
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,21,15,0.7143,1.1429
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR7,21,15,0.7143,1.1429
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR21,63,45,0.7143,1.1429
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR14,49,35,0.7143,1.1429
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,42,30,0.7143,1.1429
bull,1,1,-1,weak,oversold,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR14,28,20,0.7143,1.1429
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR7,21,15,0.7143,1.1429
bull,1,1,-1,weak,oversold,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR14,28,20,0.7143,1.1429
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR7,42,30,0.7143,1.1429
bear,-1,-1,0,overbought,overbought,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,21,15,0.7143,1.1429
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR21,28,20,0.7143,1.1429
bear,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR21,21,15,0.7143,1.1429
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR21,21,15,0.7143,1.1429
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR7,28,20,0.7143,1.1429
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR21,28,20,0.7143,1.1429
bull,1,1,0,oversold,weak,expansion,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,21,15,0.7143,1.1429
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR21,21,15,0.7143,1.1429
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,35,25,0.7143,1.1429
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,49,35,0.7143,1.1429
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR21,21,15,0.7143,1.1429
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR14,21,15,0.7143,1.1429
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR14,42,30,0.7143,1.1429
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,21,15,0.7143,1.1429
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR21,21,15,0.7143,1.1429
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI14_SK14SS3SD3_ATR7,21,15,0.7143,1.1429
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR7,21,15,0.7143,1.1429
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR21,52,37,0.7115,1.1346
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR7,52,37,0.7115,1.1346
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR7,45,32,0.7111,1.1333
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR7,45,32,0.7111,1.1333
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR7,45,32,0.7111,1.1333
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR7,45,32,0.7111,1.1333
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,38,27,0.7105,1.1316
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,38,27,0.7105,1.1316
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,38,27,0.7105,1.1316
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR7,38,27,0.7105,1.1316
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,38,27,0.7105,1.1316
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR14,100,71,0.71,1.13
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR21,31,22,0.7097,1.129
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR7,31,22,0.7097,1.129
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK21SS5SD5_ATR21,31,22,0.7097,1.129
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,31,22,0.7097,1.129
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR21,117,83,0.7094,1.1282
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR14,55,39,0.7091,1.1273
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR21,55,39,0.7091,1.1273
bull,1,1,-1,weak,oversold,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR7,24,17,0.7083,1.125
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR21,96,68,0.7083,1.125
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR7,96,68,0.7083,1.125
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR14,24,17,0.7083,1.125
bull,1,1,-1,weak,oversold,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR7,24,17,0.7083,1.125
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,48,34,0.7083,1.125
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR21,82,58,0.7073,1.122
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI14_SK14SS3SD3_ATR14,41,29,0.7073,1.122
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR14,41,29,0.7073,1.122
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR14,34,24,0.7059,1.1176
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR14,34,24,0.7059,1.1176
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,34,24,0.7059,1.1176
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,34,24,0.7059,1.1176
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR21,105,74,0.7048,1.1143
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR21,44,31,0.7045,1.1136
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR14,115,81,0.7043,1.113
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR21,27,19,0.7037,1.1111
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR14,27,19,0.7037,1.1111
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,54,38,0.7037,1.1111
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,27,19,0.7037,1.1111
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR21,27,19,0.7037,1.1111
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR14,27,19,0.7037,1.1111
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,54,38,0.7037,1.1111
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR14,27,19,0.7037,1.1111
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR7,37,26,0.7027,1.1081
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,74,52,0.7027,1.1081
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR14,37,26,0.7027,1.1081
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR21,37,26,0.7027,1.1081
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR7,37,26,0.7027,1.1081
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,37,26,0.7027,1.1081
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR14,37,26,0.7027,1.1081
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,37,26,0.7027,1.1081
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,37,26,0.7027,1.1081
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,37,26,0.7027,1.1081
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR14,37,26,0.7027,1.1081
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR21,84,59,0.7024,1.1071
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR21,84,59,0.7024,1.1071
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,47,33,0.7021,1.1064
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR7,47,33,0.7021,1.1064
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR7,47,33,0.7021,1.1064
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR21,57,40,0.7018,1.1053
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR14,57,40,0.7018,1.1053
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR21,114,80,0.7018,1.1053
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR14,77,54,0.7013,1.1039
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,97,68,0.701,1.1031
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,20,14,0.7,1.1
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA21_RSI21_SK5SS3SD3_ATR21,20,14,0.7,1.1
bear,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR14,20,14,0.7,1.1
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR7,40,28,0.7,1.1
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR21,20,14,0.7,1.1
bear,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,20,14,0.7,1.1
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR14,20,14,0.7,1.1
bear,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR14,20,14,0.7,1.1
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR7,20,14,0.7,1.1
bull,1,1,1,overbought,strong,expansion,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR7,20,14,0.7,1.1
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR21,30,21,0.7,1.1
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,20,14,0.7,1.1
